tweet_id,SourceDataBase,OS,Tweet-Class_category-Code,Tweet_source,Tweeted-By,retweet_count,Tweet,Country,class
neg-MG-3583,SQLSERVER,Windows,4,S4,PMG3492,1,Bought a T-Shirt for Breakout but it arrived late (thanks customs). Now I have to wait 'till next February for it to be relevant again ,Canada,1
neg-MG-3584,SQLSERVER,Windows,4,S3,PMG3493,1,@danellesheree that @cpaug meetup was last night? i forgot to add it my calender. ,Canada,1
neg-MG-3585,SQLSERVER,Windows,4,S3,PMG3494,1,Okay so pay day today!!! Even though I have to pay the whole phone bill b/c my dad went crazy yesterday ,Canada,1
neg-MG-3586,SQLSERVER,Windows,4,S3,PMG3495,1,wanna go to the beach ,Canada,1
neg-MG-3587,SQLSERVER,Windows,4,S3,PMG3496,1,Is it bad that I don't like my yearbook/grad photos because they made me look old?! I feel they added 5years. ,Canada,1
neg-MG-3588,SQLSERVER,Windows,4,S3,PMG3497,1,"Irish exports up 5%, our company sales more positive - damn the IMF and their cold water ",Canada,1
neg-MG-3589,SQLSERVER,Windows,4,S3,PMG3498,1,@imsuperhuman wle. SORRY LAH  heheh nah reply for you! i love youuuuu and see youuuu on Monday !,Canada,1
neg-MG-3590,SQLSERVER,Windows,4,S3,PMG3499,1,@jshernandez I know I miss our girls next door workout team  I need to work on my fitness!,Canada,1
neg-MG-3591,SQLSERVER,Windows,4,S3,PMG3500,1,@xxJONASaholicxx lmfao haha...no not 'dating' that sum1 special!!! yu miss jen...wt bout me?? hurt now!!! ,Canada,1
neg-MG-3592,SQLSERVER,Windows,4,S3,PMG3501,1,Going out in the sun now! But working. Going to miss Wimbledon ,Canada,1
neg-MG-3593,SQLSERVER,Windows,4,S3,PMG3502,1,is making a blog but needs a name ,Canada,1
neg-MG-3594,SQLSERVER,Windows,4,S3,PMG3503,1,"darn, my eyes look normal today ",Canada,1
neg-MG-3595,SQLSERVER,Windows,4,S3,PMG3504,1,"I agree with @boagworld. I once went to a meeting and a client wanted a $35,000 website, they told me their budget was $500. ",Canada,1
neg-MG-3596,SQLSERVER,Windows,4,S3,PMG3505,1,whoooo hoooo i have 40 followers -.-&quot; -.-&quot;&quot; im so laaaaaaaaaame ,Canada,1
neg-MG-3597,SQLSERVER,Windows,4,S3,PMG3506,1,@jcm2009 i was listening to music while cleaning the underside of my porch roof. ipod got wet ,Canada,1
neg-MG-3598,SQLSERVER,Windows,4,S4,PMG3507,1,i woke up really sad this morning ,Canada,1
neg-MG-3599,SQLSERVER,Windows,4,S3,PMG3508,1,I didn't rly speak to alisa yesterday ,Canada,1
neg-MG-3600,SQLSERVER,Windows,4,S3,PMG3509,1,"@thenirishkat That's trufax, you know I &lt;3 the teaching but the labs bit is giving me unhappy faces ",Canada,1
neg-MG-3601,SQLSERVER,Windows,4,S3,PMG3510,1,"ooh noo my broddur from another mother leaves to paris today, ill miss u my wittle diepset ",Canada,1
neg-MG-3602,SQLSERVER,Windows,4,S3,PMG3511,1,Call when you get here. My sense of time is messed.... ,Canada,1
neg-MG-3603,SQLSERVER,Windows,4,S3,PMG3512,1,@revjesse ...and the giraffe is at home in his strawberry shaped car.  I miss it  Wahhhh stupid work!  Wonder if I can bring it in...,Canada,1
neg-MG-3604,SQLSERVER,Windows,4,S3,PMG3513,1,@Cari_tx @MamaSeal  hahaha...yep...sure am!  I would drink tonight but this almost 31 year old body can't hang like that anymore.  ,Canada,1
neg-MG-3605,SQLSERVER,Windows,4,S3,PMG3514,1,ughhh and he is in my group today ,Canada,1
neg-MG-3606,SQLSERVER,Windows,4,S4,PMG3515,1,YAY Verizon's networks are down so looks like I may not even be able to get a new phone until tomorrow ,Canada,1
neg-MG-3607,SQLSERVER,Windows,4,S3,PMG3516,1,why is this rehearsal schedule so epic?! tired. sleep in tomorrow. not going to get home more than once these holidays ,Canada,1
neg-MG-3608,SQLSERVER,Windows,4,S3,PMG3517,1,@BeautifulBruise But I miss my baby sister ,Canada,1
neg-MG-3609,SQLSERVER,Windows,4,S3,PMG3518,1,wants to go to the All Time Low gig in Toronto on July 15th.  @AlexAllTimeLow why are you only in Toronto ON once? ,Canada,1
neg-MG-3610,SQLSERVER,Windows,4,S3,PMG3519,1,Gah! Of course someone finds a Romancing foil when I'm out of credits  #packrat http://tinyurl.com/jo-efu-story,Canada,1
neg-MG-3611,SQLSERVER,Windows,4,S3,PMG3520,1,http://twitpic.com/8denq - Last day with Tetsuo ,Canada,1
neg-MG-3612,SQLSERVER,Windows,4,S4,PMG3521,1,has to go back to his #squarespace on Monday ,Canada,1
neg-MG-3613,SQLSERVER,Windows,4,S3,PMG3522,1,I miss my laptop ,Canada,1
neg-MG-3614,SQLSERVER,Windows,4,S3,PMG3523,1,"welp back home, and the sun is missing, its rather sad ",Canada,1
neg-MG-3615,SQLSERVER,Windows,4,S3,PMG3524,1,@inathlone I am lost. Please help me find a good home. ,Canada,1
neg-MG-3616,SQLSERVER,Windows,4,S3,PMG3525,1,oh  imagine being pulled away from your love the day after you find each other  ,Canada,1
neg-MG-3617,SQLSERVER,Windows,4,S3,PMG3526,1,"Think im getting sick. Headache, tired, trhoat hurts... I dont like this. ",Canada,1
neg-MG-3618,SQLSERVER,Windows,4,S3,PMG3527,1,@CheshireK I did. Im starting to feel better about it. Sorry I didn't reply to ur message ... I had to barrie my mother  Thank u for b ...,Canada,1
neg-MG-3619,SQLSERVER,Windows,4,S3,PMG3528,1,I have a really big rash on my neck and it huuuuuuuuuuuuuuurts! ,Canada,1
neg-MG-3620,SQLSERVER,Windows,4,S3,PMG3529,1,"@TomFelton I am suprised you do not have scalp issues after all the dying process. That has to hurt, you have my total sympathy ",Canada,1
neg-MG-3621,SQLSERVER,Windows,4,S3,PMG3530,1,"aw snap, win7 discounts tomorrow?  goodbye checkbook   http://tr.im/pIT5",Canada,1
neg-MG-3622,SQLSERVER,Windows,4,S3,PMG3531,1,"Pumped for USA Track Champs to start today and that there is a live feed, but sad to not be there for the first time in 2 years ",Canada,1
neg-MG-3623,SQLSERVER,Windows,4,S3,PMG3532,1,No court today  anyone want to come along for the anventure tomorrow? 5am standing outside hayward court house??,Canada,1
neg-MG-3624,SQLSERVER,Windows,4,S3,PMG3533,1,"Great, rain in London for Friday and the weekend, just what we all need  http://tinyurl.com/d9kduy",Canada,1
neg-MG-3625,SQLSERVER,Windows,4,S3,PMG3534,1,@KirstenDale  I hope you have a good evening and good luck with the assignment. See you Sunday/Wednesday then.,Canada,1
neg-MG-3626,SQLSERVER,Windows,4,S3,PMG3535,1,i'm still pretty sad i couldn't go last summer...i missed she&amp;him  ,Canada,1
neg-MG-3627,SQLSERVER,Windows,4,S3,PMG3536,1,"@Cristalll I advised you go to see Transformer 2 sooner, because once you leave the theatre that is all you talk about..could not help it ",Canada,1
neg-MG-3628,SQLSERVER,Windows,4,S3,PMG3537,1,I'm hungry but there is nothing to eat. ,Canada,1
neg-MG-3629,SQLSERVER,Windows,4,S3,PMG3538,1,I miss my long hair ,Canada,1
neg-MG-3630,SQLSERVER,Windows,4,S3,PMG3539,1," college is over, I have now cleared and handed in my student card  uni to look forward to and enjoying the summer months",Canada,1
neg-MG-3631,SQLSERVER,Windows,4,S3,PMG3540,1,@DavidCook1 I wish I could afford one ,Canada,1
neg-MG-3632,SQLSERVER,Windows,4,S3,PMG3541,1,@ylove @JonBurg @yeahthatskosher i think that I am busy - sorry ,Canada,1
neg-MG-3633,SQLSERVER,Windows,4,S3,PMG3542,1,@shanedawson Good luck to you shane! It will be just awsome for you i know it! Did you ever see my video i made for you? ,Canada,1
neg-MG-3634,SQLSERVER,Windows,4,S3,PMG3543,1,can't fuckin move today ,Canada,1
neg-MG-3635,SQLSERVER,Windows,4,S3,PMG3544,1,feels so shit! ,Canada,1
neg-MG-3636,SQLSERVER,Windows,4,S3,PMG3545,1,@LizS4ra Hate it when that happens  Could you give her another name?,Canada,1
neg-MG-3637,SQLSERVER,Windows,4,S3,PMG3546,1,"@catman1975 oh! I really like that!! Gotta stress test &quot;new&quot; pc today anyhow, maybe I will bring up router config. Touch won't bring up ",Canada,1
neg-MG-3638,SQLSERVER,Windows,4,S3,PMG3547,1,in the farewell of Anto ,Canada,1
neg-MG-3639,SQLSERVER,Windows,4,S3,PMG3548,1,Good Morning Twibulous Ones...@myFabolouslife 's sho was wonderful las nite n NY THO my 2nd toe is dead n hasn't had feel n since then ,Canada,1
neg-MG-3640,SQLSERVER,Windows,4,S3,PMG3549,1,@MsJerzi well I slept from 4pm-9pm and went back to sleep frm 1am on and off until ahora &amp; y todavia estoy cansada  I missed my math class,Canada,1
neg-MG-3641,SQLSERVER,Windows,4,S3,PMG3550,1,@duudemaryy that's the day before i leave for georgiaa. i think ,Canada,1
neg-MG-3642,SQLSERVER,Windows,4,S4,PMG3551,1,@katyperry http://twitpic.com/8a59q -     buhhh im glad your better now! (:,Canada,1
neg-MG-3643,SQLSERVER,Windows,4,S3,PMG3552,1,"reading Sugar, JB interview, photos from Paul O'Grady day  I miss them ",Canada,1
neg-MG-3644,SQLSERVER,Windows,4,S3,PMG3553,1,just today i stoped to watch &quot;thinking of you&quot; of katy perry and the video is so saaaaaaaad ,Canada,1
neg-MG-3645,SQLSERVER,Windows,4,S3,PMG3554,1,Concert was amazing back to reality time for work ,Canada,1
neg-MG-3646,SQLSERVER,Windows,4,S3,PMG3555,1,Got a really really really really really Sore Throat  Not good!!,Canada,1
neg-MG-3647,SQLSERVER,Windows,4,S3,PMG3556,1,I need a new cell phone! Apparently dropping it into liquid isnt good for it hmmmm in figure  Wish I had a connection at Verizon lol,Canada,1
neg-MG-3648,SQLSERVER,Windows,4,S3,PMG3557,1,"I left my nessie at the vet, I miss her already ",Canada,1
neg-MG-3649,SQLSERVER,Windows,4,S3,PMG3558,1,almost time for me to say bye bye... ,Canada,1
neg-MG-3650,SQLSERVER,Windows,4,S3,PMG3559,1,"Umm, hi. Why were you in such a hurry to leave? ",Canada,1
neg-MG-3651,SQLSERVER,Windows,4,S3,PMG3560,1,"Have been gardening this afternoon was v relaxing, been planting lots of new flowers im sneezing now though ",Canada,1
neg-MG-3652,SQLSERVER,Windows,4,S3,PMG3561,1,@Starmari wtf is twitterberry? I just got a blackberry. I really don't like it! Im not a huge fan! ,Canada,1
neg-MG-3653,SQLSERVER,Windows,4,S3,PMG3562,1,@cybersmitty I feel for her. I remember going through that when I was her age. No fun at all! ,Canada,1
neg-MG-3654,SQLSERVER,Windows,4,S3,PMG3563,1,@sprgz i WISH. my dad won't let me go. ,Canada,1
neg-MG-3655,SQLSERVER,Windows,4,S3,PMG3564,1,"@LegionAOD Oh shit no...  RIP Swells, the best writer the NME ever had.",Canada,1
neg-MG-3656,SQLSERVER,Windows,4,S3,PMG3565,1, no transformers today! my ride stood me up can u believe this crap,Canada,1
neg-MG-3657,SQLSERVER,Windows,4,S3,PMG3566,1,@ Leah_Sullivan School is finally over i am missing everyone so much already its so not good  Wanna be back in year seven &amp; do it all over,Canada,1
neg-MG-3658,SQLSERVER,Windows,4,S3,PMG3567,1,At work...waitin to punch in... Wishing I were still in bed ,Canada,1
neg-MG-3659,SQLSERVER,Windows,4,S3,PMG3568,1,@jhowle you should be going again with me ,Canada,1
neg-MG-3660,SQLSERVER,Windows,4,S3,PMG3569,1,@ashesturner  I kept my mouth shut.  I dont need another bad review. ,Canada,1
neg-MG-3661,SQLSERVER,Windows,4,S4,PMG3570,1,@EddArmitage Awww  well thank you for your support!,Canada,1
neg-MG-3662,SQLSERVER,Windows,4,S3,PMG3571,1,Standing for about 3 hrs n sum change even barefoot was uncomfortable. Idk if my lil toe will ever go frm being numb ,Canada,1
neg-MG-3663,SQLSERVER,Windows,4,S3,PMG3572,1,been busy in work all day so haven't been able to tweet! lost 2 followers today  i'm stuck around the fifties in followers!,Canada,1
neg-MG-3664,SQLSERVER,Windows,4,S3,PMG3573,1,"@_Jenniva_ Yep, yay outsourcing! ",Canada,1
neg-MG-3665,SQLSERVER,Windows,4,S3,PMG3574,1,"Just woke up and its soo hot in this house, went to turn on ac and its not working   Darn thing is going to suck my money dry.",Canada,1
neg-MG-3666,SQLSERVER,Windows,4,S4,PMG3575,1,Again... )))STRESSED((( ,Canada,1
neg-MG-3667,SQLSERVER,Windows,4,S3,PMG3576,1,My shoulder hurts.  i think being in the sit last night bothered it.,Canada,1
neg-MG-3668,SQLSERVER,Windows,4,S4,PMG3577,1,"My wrist is knackered, haven't picked up a drum stick since Sunday  Hope it's better soon!!",Canada,1
neg-MG-3669,SQLSERVER,Windows,4,S3,PMG3578,1,"TOM!! i went on stumble upon, and i couldnt find how to delete animals,so I thought id be brave, annnd the first stumble WAS A SHARK  ",Canada,1
neg-MG-3670,SQLSERVER,Windows,4,S3,PMG3579,1,"slowly feeling a little better? not much though, I'm REALLY hungry.. but I can't eat  bummer huh?",Canada,1
neg-MG-3671,SQLSERVER,Windows,4,S4,PMG3580,1,didn't really want to wake up this morning.. but unfortunately I have to work today  I have had the last 5 days off. Its hard to go back.,Canada,1
neg-MG-3672,SQLSERVER,Windows,4,S3,PMG3581,1,@mrlineup just got woke up by @alBabyLineup to put on his Barney Dvd  bye twiggaz R.I.P. For me...,Canada,1
neg-MG-3673,SQLSERVER,Windows,4,S3,PMG3582,1,@manipillai 3-4 hours? Oh my God!  Tragic! I was told it was 40 minutes!,Canada,1
neg-MG-3674,SQLSERVER,Windows,4,S3,PMG3583,1,"@UluvUY haha, k. but zef shoot! i feel like i haven't seen you guys in so long.  miss u na. oh! and, twins and i are in boosters! -lia",Canada,1
neg-MG-3675,SQLSERVER,Windows,4,S3,PMG3584,1,twitter fail.  Craisins are oily. does this make sense?,Canada,1
neg-MG-3676,SQLSERVER,Windows,4,S3,PMG3585,1,Enjoying two weeks of casual dress at work. Wish they would make it a permanent policy! Tomorrow is last day of casual dress ,Canada,1
neg-MG-3677,SQLSERVER,Windows,4,S3,PMG3586,1,"@gfalcone601 hahaha at least I tried. I'm trying to improve my creative skills, as you can tell, not going too well  BUT THAT RHYMED! :O",Canada,1
neg-MG-3678,SQLSERVER,Windows,4,S3,PMG3587,1,@davidfinch It wouldn't let me actually send the DM ,Canada,1
neg-MG-3679,SQLSERVER,Windows,4,S3,PMG3588,1,i am sick to my stomache watching that gorgeous tree cut down ,Canada,1
neg-MG-3680,SQLSERVER,Windows,4,S4,PMG3589,1,"Another lovely day, and im stuck at work all day till 9.30pm. ",Canada,1
neg-MG-3681,SQLSERVER,Windows,4,S3,PMG3590,1,"Grr, I just woke up and I'm already yawning. @henkboom don't wake me up so early  only got 7 hours sleep ",Canada,1
neg-MG-3682,SQLSERVER,Windows,4,S3,PMG3591,1,@AmeeraPaone Thanks!! I hope your day is good too!! but does that mean we can't keep chatting? ,Canada,1
neg-MG-3683,SQLSERVER,Windows,4,S3,PMG3592,1,@ArUrbEx we're closing ,Canada,1
neg-MG-3684,SQLSERVER,Windows,4,S3,PMG3593,1,@rashaunh I never got in  it was too packed. Terrible right?,Canada,1
neg-MG-3685,SQLSERVER,Windows,4,S3,PMG3594,1,@HarlemMurda ur pics made me hungry.. thanks! ,Canada,1
neg-MG-3686,SQLSERVER,Windows,4,S4,PMG3595,1,Now back in Motherwell after my little trip to Bo'ness. Now I have to do some proper work ,Canada,1
neg-MG-3687,SQLSERVER,Windows,4,S3,PMG3596,1,"@Storm_rider_uk Humira, yes. Not allowed in my province yet ",Canada,1
neg-MG-3688,SQLSERVER,Windows,4,S3,PMG3597,1,why do people cancel on people ,Canada,1
neg-MG-3689,SQLSERVER,Windows,4,S3,PMG3598,1,@SRae3  I know its out there somewhere.,Canada,1
neg-MG-3690,SQLSERVER,Windows,4,S3,PMG3599,1,So far work is okay.. really want a smoke already ,Canada,1
neg-MG-3691,SQLSERVER,Windows,4,S3,PMG3600,1,"@arkon BOOOO, FRENCH. ",Canada,1
neg-MG-3692,SQLSERVER,Windows,4,S3,PMG3601,1,@Owais_Iqbal Oops! I don't remember ... sorry ... ,Canada,1
neg-MG-3693,SQLSERVER,Windows,4,S3,PMG3602,1,"Got sucked back in and now I'm back to having to wait each week for new episodes of Bleach. And it's getting so good, too ",Canada,1
neg-MG-3694,SQLSERVER,Windows,4,S3,PMG3603,1,@ no more going out on school days   &lt;3,Canada,1
neg-MG-3695,SQLSERVER,Windows,4,S3,PMG3604,1,"No, it still doesn't work... this sucks! ",Canada,1
neg-MG-3696,SQLSERVER,Windows,4,S4,PMG3605,1,php-5.2.10 = epic fail with dblib PDO driver  http://bugs.php.net/bug.php?id=48694 (via @nickynoodle),Canada,1
neg-MG-3697,SQLSERVER,Windows,4,S3,PMG3606,1,@conniekchun someone told me hes gonna get shell rot in the water that long  haha,Canada,1
neg-MG-3698,SQLSERVER,Windows,4,S3,PMG3607,1,i think all scanners share a deep hatred for me... ,Canada,1
neg-MG-3699,SQLSERVER,Windows,4,S4,PMG3608,1,Girls were playin beauty shop with MY hair and I narrowly averted an emergency trip to the hair wizard. I am actually kinda bummed ,Canada,1
neg-MG-3700,SQLSERVER,Windows,4,S3,PMG3609,1,"Was supposed to take Notary class today, sux I have to miss it cuz I'm sick ",Canada,1
neg-MG-3701,SQLSERVER,Windows,4,S3,PMG3610,1,"@mohalen That's my preferred method, but I am dependent on their rented bus as the only transportation to the &quot;ranch&quot; and back... ",Canada,1
neg-MG-3702,SQLSERVER,Windows,4,S3,PMG3611,1,@Zoe_Lavender fabbo!might join the legging brigade too and go giant in heels!thers tubage works so will prob have to head off around 11  x,Canada,1
neg-MG-3703,SQLSERVER,Windows,4,S3,PMG3612,1,@darkknightwvu well... it'd have to be the senate reflecting pool. and i'd have to have a lunch break.  ugh.,Canada,1
neg-MG-3704,SQLSERVER,Windows,4,S3,PMG3613,1,"@FaithChildMusic oh issit  get well man, god will do da healing. im dat guy u saw at uni with stealth n i asked r  henry's olda bro lol",Canada,1
neg-MG-3705,SQLSERVER,Windows,4,S4,PMG3614,1,It has been today exactly 11 months since I have seen JB  thats to long. but 29 days till i see them again!!! OMJ can't wait!,Canada,1
neg-MG-3706,SQLSERVER,Windows,4,S3,PMG3615,1,@ work see you guys in a few. No cell allowed  #fml,Canada,1
neg-MG-3707,SQLSERVER,Windows,4,S3,PMG3616,1,I should be in Berlin right now enjoying 4 days of wedding festivities with all my mates. Being broke is really depressing ,Canada,1
neg-MG-3708,SQLSERVER,Windows,4,S3,PMG3617,1,choir practice today. i love it Ã¢â„¢Â¥ but the teacher said i have to sing a part alone. oh noo i hate singing alone... i sing soooo bad ,Canada,1
neg-MG-3709,SQLSERVER,Windows,4,S3,PMG3618,1,It's too damn hot to be waiting on a bus! I don't wanna go to school today ,Canada,1
neg-MG-3710,SQLSERVER,Windows,4,S3,PMG3619,1,@LittleLiverbird maybe. I go on a bit less too now  maybe we should pull in a bunch of funky new followers! What could the magic word b?,Canada,1
neg-MG-3711,SQLSERVER,Windows,4,S4,PMG3620,1,Heesh. I have a late library book I forgot to renew. Now got fine ,Canada,1
neg-MG-3712,SQLSERVER,Windows,4,S3,PMG3621,1,I think I am going to die in this heat exhaustion ,Canada,1
neg-MG-3713,SQLSERVER,Windows,4,S3,PMG3622,1,@Malaechi: Pepsi Throwback is going away? Major suckage. ,Canada,1
neg-MG-3714,SQLSERVER,Windows,4,S3,PMG3623,1,this is way overdue  but eventually time will call for it // all I wanted was to talk and know what's the problem //,Canada,1
neg-MG-3715,SQLSERVER,Windows,4,S3,PMG3624,1,My kids seem to think that since we took the trampoline down their beds make a gr8 alternative ,Canada,1
neg-MG-3716,SQLSERVER,Windows,4,S3,PMG3625,1,@jman818 lol I know! I'm in such a cranky mood this morning ,Canada,1
neg-MG-3717,SQLSERVER,Windows,4,S3,PMG3626,1,#ugh Time Goes By So quickly when i Have a Dentist Appointment ,Canada,1
neg-MG-3718,SQLSERVER,Windows,4,S3,PMG3627,1,English is such a skive. Not any more though. ,Canada,1
neg-MG-3719,SQLSERVER,Windows,4,S3,PMG3628,1,"@eviliciouz Thx girl! I feel so-so about the pics...they don't have my &quot;signature look&quot; (i.e., great shadows, warm tone) bc of the flash. ",Canada,1
neg-MG-3720,SQLSERVER,Windows,4,S3,PMG3629,1,Every1 here seems 2 run. I'd Ã¢â„¢Â¥ 2 run but my body says NO! I also would Ã¢â„¢Â¥ 2 wake up @ the crack of dawn 2 workout but I've a little 1 ,Canada,1
neg-MG-3721,SQLSERVER,Windows,4,S4,PMG3630,1,@weremoo me too today  *sends hugs*,Canada,1
neg-MG-3722,SQLSERVER,Windows,4,S4,PMG3631,1,Gotham Bagels to say goodbye to Pete &amp; Megan. ,Canada,1
neg-MG-3723,SQLSERVER,Windows,4,S3,PMG3632,1,"waking up at 4:15 for a swim meet. my life sucks, i know. ",Canada,1
neg-MG-3724,SQLSERVER,Windows,4,S3,PMG3633,1,@DrRoo it's hard to get bacon water these days ,Canada,1
neg-MG-3725,SQLSERVER,Windows,4,S3,PMG3634,1,@feebee84 just enjoy it. Im hungry but trying to diet ,Canada,1
neg-MG-3726,SQLSERVER,Windows,4,S3,PMG3635,1,http://twitpic.com/8dexp - Broke my birthday coffee mug....sad ,Canada,1
