tweet_id,Tweet,class
neg-MG-10941,tri chang flight due nyc travel advisori onlin system cancel flight entir flight been hold hr,1
neg-MG-10942,guesstim hold time can not chang flight onlin min count,2
neg-MG-10943,sit runway phl last min correct weight flight are not system jobfail,2
neg-MG-10944,checkin shitshow agent behind counter tri send wrong destinationrud,1
neg-MG-10945,follow plea note take custom servic call respond help via soc medium dontflyusairway,2
neg-MG-10946,do not want reserv chang ad servic am go public get help,2
neg-MG-10947,tri fli frm dca srq visit famili member hospic cancel flightl someon assist,0
neg-MG-10948,baggag drop phl bc incred back unaccept servic,0
neg-MG-10949,find email address regard reativ dividend mile noth websit,2
neg-MG-10950,dca rsw cancel flightl rebook charlott cancel flightl can rebook selv onlin,2
neg-MG-10951,fuck hate custom servic I have hold morn tri figur cancel flight flight,1
neg-MG-10952,I am vacat thi last thing want is anyon even answer phone,2
neg-MG-10953,anyon even respond social medium aw,1
neg-MG-10954,say friend miss flight clearli sat next plane amp you are cancel flight flight home wtf,1
neg-MG-10955,plea post wait timehav hold two hour,2
neg-MG-10957,disappoint least could give u access admir club hour flight wed,1
neg-MG-10958,check st loui rude even tsa nicer,1
neg-MG-10959,hour minut just want know I am still queue,2
neg-MG-10960,hold hr min not will hang long answer min yet,1
neg-MG-10961,I have hold approach hr issu chang ticket onlin frustrat,1
neg-MG-10962,long go make u sit plane repair could least get beer,1
neg-MG-10963,tri checkin onlin say callnow I have hold hourswhat,2
neg-MG-10964,flight dca clt stuck wait clt atc cmon faa miss flt clt mbj hope rebook,1
neg-MG-10965,friend hold hour still count,2
neg-MG-10966,rd issu plane fuel leak they let u know soon decid getmeoffthisplan ineedab,2
neg-MG-10967,hold reserv min alreadi worstairlin,2
neg-MG-10970,flight attend jerk ðÿ³,2
neg-MG-10971,I am current miss basketbal game due lost bag polici terribleservic wheresmyrefund,1
neg-MG-10973,get extend hold time due weatherbut hour hold count help,1
neg-MG-10975,hold minut amp count cancel flight reserv book within hour conf code fdk xzmscw,2
neg-MG-10976,the worst custom servic call month book flight poorcustomerservic usairwaysffly,1
neg-MG-10977,owen dca gate rude,1
neg-MG-10978,sean keep mind callplan hold hour,2
neg-MG-10979,tri cancel flight flight urgentlyget hung twice sweet refund polici,0
neg-MG-10980,sadli word do not repres compani action talk cheap,1
neg-MG-10981,be prepar hour hold time,2
neg-MG-10983,can not sapphir member reach anyon phone,2
neg-MG-10984,one can not use american mile,2
neg-MG-10985,learn although travel polici waiv chang feeyou still charg reserv fee,2
neg-MG-10986,seem airlin without dedic line statu member,2
neg-MG-10987,base number retweet like fb post nice know I am alon frustrat guy,0
neg-MG-10988,still need stay hold httptcosdyttzd,2
neg-MG-10989,cancel flightlat pbi we pax dca sent differ line aal awe help,2
neg-MG-10990,flight rude rude rude servic aw,1
neg-MG-10991,one clt know runway issuesmi inbound flight one delayedconnect left without menow I am stuck,2
neg-MG-10993,ridicul clt miss connect flight chuckhol runway shame,1
neg-MG-10994,I am assist he alreadi rebook agent rude unhelp discourt frequentfly appal unaccept,1
neg-MG-10995,happen flight take cancel flight that is issu we do not want pay inaccess,2
neg-MG-10996,I have hold hour tri chang flight come on,2
neg-MG-10997,I am tri cancel flight flight within hr window hold hour is altern dial,2
neg-MG-10998,chose flight time sensit arriv and drop ball what give clt good way lose busi,0
neg-MG-10999,inexcus behavior gate agent sorri is not enough flight cltbna,1
neg-MG-11000,enorm line custom servic two agent kind servic httptcoffanixjhwh,0
neg-MG-11001,I have hold hour easier way cancel flightget refund ðÿ˜ ‘ ðÿ˜© httptcocmroiypc,2
neg-MG-11002,provid poor custom servic respond complaint copi past templat flight unrel flightd complaint usairwaysfail,1
neg-MG-11003,undermin intellig custom ignor complaint copi past can respons usairwaysfail,2
neg-MG-11004,american eagl plane you are use clt rdu disgust you asham disgust ew httptcobxhirugzv,1
neg-MG-11005,flight cancel flightlat final get flight get gate time amp you have given seat away serious,1
neg-MG-11006,hold minut count month old chang fee refund request funer thi pathet,1
neg-MG-11007,so is where is my bag,2
neg-MG-11008,rebook miss flightnev call did not check email cont httptcoutfdhxapu,2
neg-MG-11009,is way reserv veg meal onlin flight brazil tomorrow I have onhold hour,0
neg-MG-11010,where is my bag so is iti be lost for more than hour poorcustumerservic,0
neg-MG-11011,flight cancel flightl can not reach anyon phone ticket agent safe assum wa not rebook,0
neg-MG-11012,baggag lost last night call u airway bag nobodi answer phone badcustomersrvic whereismybag,2
neg-MG-11013,you cancel flightl flight are pay hotel,2
neg-MG-11014,hold time book award travel gold statu hour count day call usairwaysfail,2
neg-MG-11016,do not time take amtrak home how call partial refund,1
neg-MG-11017,call twice record say deliv apt,0
neg-MG-11018,ye februari bad weather happen everi winter if guy do not busi sen forecast I am loss,1
neg-MG-11019,what is seat assign polici whi let u choos seat chang u two week late flightr,1
neg-MG-11020,cut pregam time go,1
neg-MG-11021,unbeliev consecut day can not get person on hold hour still go,1
neg-MG-11022,three week sinc specif told would get call back folk az keep patient,2
neg-MG-11023,thank seat doe not reclin I am shock I am ask serv everyon drink plane dobett,1
neg-MG-11026,cancel flightl sch departur wa not snow yet flight still leav fail,1
neg-MG-11027,beg differ thing book wrong still fix get act togeth usairsuck,1
neg-MG-11028,pay fli damn plane not one announc crew let know want to refund,0
neg-MG-11029,tri all week book multi citi award trip can not book onlin I am told call back time what,1
neg-MG-11030,mile expir could take someon day respondi mile lose iâ¤usair,2
neg-MG-11031,still effin wait not weather delay engin troubl lack crew are shit,1
neg-MG-11033,look forward wait hold hr reschedul flight bunch idiot work airlin,1
neg-MG-11034,have not eaten day either lem me get cc buy burger across termin dobett,2
neg-MG-11035,your baggag system hung twice mani caller need to find my husband bag,0
neg-MG-11036,tell polici preboard small child is still thing,1
neg-MG-11037,been tweet team inform problem never sent bag yesterday,2
neg-MG-11038,thi ridicul you delay husband flight amp made miss connect told leav bag sent,1
neg-MG-11039,book hotel night find room midnight then say bag plane can not,2
neg-MG-11040,found check now info plea dm help fix now,2
neg-MG-11041,we said open one,2
neg-MG-11042,alreadi travel live help take week repair and pay ship tx,2
neg-MG-11044,everi time tri line disconnect bc system say mani call glad screw matter much,0
neg-MG-11046,cancel flight flight due weather problem wait luggag hour it must be deliv,1
neg-MG-11047,guy need help reserv tri call I am told call late flightr plea help,1
neg-MG-11048,told return call human,2
neg-MG-11049,flight sf nyc made philli ur custom servic tell refund last leg offens,2
neg-MG-11050,flt ewr cancel flightl yet flt nyc usairway still fli,2
neg-MG-11051,and rebook flt is not monday and do not get voucher hotel never u airway,2
neg-MG-11055,you are kill sche flight board min mine arriv gate side airport geniou,1
neg-MG-11056,flt last nght cancel flightedmechprob flt cancel flightedsnow final flt home st cl empti amp will not let sit,1
neg-MG-11057,chang fee request month ago one hour phone team iâ€™m told day backlog aw,1
neg-MG-11058,disappoint toll free number terribl custom servic flight cancel flightl would like get home,1
neg-MG-11060,certain flight cltnyc the notion can not rebook custom hour absurd,1
neg-MG-11061,they told min wait amp they would call back it alreadi min horribl,1
neg-MG-11062,apolog thin do not even offer hotel voucher strand custom,1
neg-MG-11063,hell left allianc join world beyond smart move time start look carrier,1
neg-MG-11064,fli somewher warm I am tire snow,0
neg-MG-11065,call drop amp call backanoth minhour anoth rep the worst c ever onlin phone amp person,1
neg-MG-11066,will not even refund flight cancel flightl horriblecustomerservic,2
neg-MG-11067,call left turn answer phone instead rebook usair flight,2
neg-MG-11068,nervou flight tomrw key west friendli custom servic,1
neg-MG-11069,made chang onlin could not checkin onlin call hr hold btw should not charg,2
neg-MG-11070,hell terribl gate agent and three hour wait gate,1
neg-MG-11071,someth wrong phone system call someon do not play record flight notif is u late flight,1
neg-MG-11072,so cancel flightl flight again pay hotel,2
neg-MG-11073,worst experi time will never ever ever travel ever,1
neg-MG-11074,suck flt late flight min miss connect thank buck middl seat next flt,1
neg-MG-11075,we do not like hear were sorri take long get throughâ€ stop send gener respons,1
neg-MG-11078,husband tri use dividend amp companion fair emerg transfer amp put hold two hour gave disappoint,1
neg-MG-11079,look like I am alreadi delay miss connect flight philadelphia do undelay flight,2
neg-MG-11083,hour gate,2
neg-MG-11084,sit cesspool germ ground phl hour,2
neg-MG-11085,hold way long is best level servic provid one hour long,0
neg-MG-11087,need help in air clt phl conf dmqf need confirm bna been bump day need home,0
neg-MG-11088,hey hve cancel flightl flght amp hold min nw rebook websit work can give insight dm conf,2
neg-MG-11089,still wait anoth crew member cabinfev,2
neg-MG-11090,bravo handl msp phx today delay late flightr cancel flightl miss surpris th bday reason tripnev,1
neg-MG-11094,your app websit trash af,2
neg-MG-11095,realli land philli hour flight wait hour behind plane got stuck,1
neg-MG-11096,I am go miss gma memori did not flydelta,2
neg-MG-11097,never mind could told gate way could delay min,2
neg-MG-11098,hold hour min tri find luggag flight cancel flightl luggag httptcoisfmizat,2
neg-MG-11099,from I am fli sinc plane get stuck drift hour weather issu,2
neg-MG-11102,send luggag houseðÿ ‘ ‹,2
neg-MG-11103,hey folk hide luggag cancel flight flight you angri peopl luggag,1
neg-MG-11105,least get respons tri gate person sent wrong way cust srvc cust srvc found,1
neg-MG-11106,can not book redeem companion fair without speak agent v famili emerg unaccept,0
neg-MG-11107,stand line peopl look,2
neg-MG-11109,worst trip ever wish pilot would have let plane pm st delay now pm still sit runway,1
neg-MG-11110,delay philli sinc sit ontarmac sinc pm flight plz contact donaldarobertscom,2
neg-MG-11111,happi wife th bday trip would like fulli compens flight,1
neg-MG-11113,hour unaccept wait time thank noth be sure never fli,0
neg-MG-11114,my brother amp famili strand clt tonight bc gate agent would not hold plane two minut now drive bad weather,1
neg-MG-11116,and cherri topflight runway land on time min still did not get half luggag,1
neg-MG-11118,can not stress enough aw agent flight knew ppl delay flight way min compass,1
neg-MG-11119,depart it depart phx due land dca around pm,1
neg-MG-11120,wait two hour phone book get mi famili member ill time essenc,1
neg-MG-11121,hold hour what is number speak someon unaccept need chang flight,2
neg-MG-11122,plea help hold hour can not chang flight I am stuck,2
neg-MG-11123,weather doe not excus poor custom servic lack info staff fact staff have not turn,1
neg-MG-11125,chang flight hour crazi plea help,1
neg-MG-11126,flt en rout dca bwi divert rdu your phone servic suck websit conflict,1
neg-MG-11127,get thru hold hour,2
neg-MG-11128,happi app late flightli last time flew would not let check thi time check went late flightr say never check,1
neg-MG-11129,help flight cancel flight can not call phone doe not work europ plea help say I am book want confirm,2
neg-MG-11130,help it say payment deni money taken bank and say trip come,2
neg-MG-11131,hour count wait get gate philadelphia just ice cake miser flight experi,1
neg-MG-11132,flight passeng stuck plane philli where gangway we can not hear pilot,2
neg-MG-11133,trbl experi hr tarmac inch snow in phl no hanger open amp pile snow terriblecommun,2
neg-MG-11134,flight land pm still plane help,2
neg-MG-11135,pullin sh delay flight smh httptcoavrffhmcv,2
neg-MG-11136,far worst airlin histori ill never ever fli garbag,1
